anyo;cod_proyecto;cod_gestor;cod_funcional;cod_economico;texto;importe;cod_gestor2;gestor;cod_funcion2;funcion;cod_proyecto2;proyecto;economico
2011;03300;040003;2300;921300;Dietas;570;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Dietas
2011;03300;040003;2301;921300;Locomoción y gastos de viaje;1140;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Locomoción y gastos de viaje
2011;03300;040003;2301;921302;Locomoción y gastos de viaje de profesores y alumnos;100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Locomoción y gastos de viaje
2011;03300;040003;2339;921300;Otras indemnizaciones;100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otras indemnizaciones
2011;03300;040003;2400;921300;Gastos de edición de libros y publicaciones;100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Gastos de edición de libros y publicaciones
2011;03300;040003;6020;921300;Edificios y otras construcciones;2850;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Edificios
2011;03300;040003;6050;921300;Mobiliario y equipo de oficina;855;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Mobiliario y equipo de oficina
2011;03300;040003;6060;921300;Equipos para procesos de información;8550;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Equipos para proceso de información
2011;03400;040004;1200;921300;Retribuciones del personal fijo;231241;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal fijo
2011;03400;040004;1210;921300;Retribuciones del personal contratado para cubrir plazas reservadas;1;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal contratado para cubrir plazas reservadas
2011;03400;040004;1211;921300;Retribuciones del personal contratado para cubrir vacantes;1;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal contratado para cubrir vacantes
2011;03400;040004;2262;921300;Publicidad y actividades divulgativas;720;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Publicidad y propaganda
2011;03400;040004;2269;921300;Plan de formación del vascuence en las administraciones públicas de Navarra;17100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otros gastos diversos
2011;03400;040004;2269;921302;Coparticipación en programas de formación;100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otros gastos diversos
2011;03400;040004;2269;921303;Coparticipación en proyectos europeos;12350;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otros gastos diversos
2011;03400;040004;2276;921300;Cursos de formación continua (INAP estatal);100;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Estudios y trabajos técnicos
2011;03400;040004;2279;921300;Organización de cursos;90000;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otros trabajos realizados por terceros
2011;03400;040004;2279;921302;Colaboración en la acreditación de conocimientos;8550;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Otros trabajos realizados por terceros
2011;03500;040005;1200;921300;Retribuciones del personal fijo;569075;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal fijo
2011;03500;040005;1210;921300;Retribuciones del personal contratado para cubrir plazas reservadas;2;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal contratado para cubrir plazas reservadas
2011;03500;040005;1211;921300;Retribuciones del personal contratado para cubrir vacantes;35871;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Retribuciones del personal contratado para cubrir vacantes
2011;03500;040005;2267;921300;Gastos diversos para la realización de pruebas. Tribunales;11400;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Oposiciones y pruebas selectivas
2011;03500;040005;2276;921300;Estudios y trabajos técnicos;16200;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Estudios y trabajos técnicos
2011;03500;040005;2301;921300;Locomoción y gastos de viajes;3200;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Locomoción y gastos de viaje
2011;03500;040005;2330;921300;Gratificaciones a tribunales de oposición;50000;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Indemnización por trabajos realizados
2011;03500;040005;2330;921302;Indemnizaciones por trabajos realizados;23400;04;Dirección General de Función Pública;92;Servicios de carácter general;03;#N/A;Indemnización por trabajos realizados
2011;03500;040005;6090;469100;Sistemas de Información;2700;04;Dirección General de Función Pública;46;Investigación, desarrollo e innovación;03;#N/A;Otro inmovilizado inmaterial
2011;02000;050000;1000;131100;Retribuciones de altos cargos;55303;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Retribuciones de altos cargos
2011;02000;050000;1200;131100;Retribuciones del personal fijo;3517064;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Retribuciones del personal fijo
2011;02000;050000;1210;131100;Retribuciones del personal contratado para cubrir plazas reservadas;19517;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Retribuciones del personal contratado para cubrir plazas reservadas
2011;02000;050000;1211;131100;Retribuciones del personal contratado para cubrir vacantes;289298;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Retribuciones del personal contratado para cubrir vacantes
2011;02000;050000;2020;131100;Arrendamiento de edificios y otras construcciones;12250;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Arrendamientos de edificios y otras construcciones
2011;02000;050000;2160;131100;Reparación y mantenimiento de equipos y programas;4700;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Equipos informáticos y de telecomunicaciones
2011;02000;050000;2190;131100;Reparación y mantenimiento de otros bienes muebles;15700;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Otro inmovilizado material
2011;02000;050000;2200;131100;Material de oficina;9500;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Material ordinario no inventariable
2011;02000;050000;2202;131100;Prensa, revistas, libros y otras publicaciones;2500;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Prensa, revistas, libros y otras publicaciones
2011;02000;050000;2261;131100;Atenciones protocolarias y representativas;1000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Atenciones protocolarias y representativas
2011;02000;050000;2262;131100;Publicidad y actividades divulgativas;1000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Publicidad y propaganda
2011;02000;050000;2266;131100;Reuniones, conferencias y cursillos;2300;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Reuniones, conferencias y cursillos
2011;02000;050000;2269;131100;Otros gastos diversos;3850;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Otros gastos diversos
2011;02000;050000;2271;131100;Servicios de limpieza y aseo;950;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Servicios de limpieza y aseo
2011;02000;050000;2273;131100;Servicios informáticos;50000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Servicios informáticos
2011;02000;050000;2273;131102;Asistencia técnica de 2º nivel;30000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Servicios informáticos
2011;02000;050000;2276;131102;Estudios y trabajos técnicos;110575;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Estudios y trabajos técnicos
2011;02000;050000;2276;131103;Plan General de Seguridad Pública de Navarra;60000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Estudios y trabajos técnicos
2011;02000;050000;2276;131104;Apoyo, recogida y atención. Información sucesos;193900;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Estudios y trabajos técnicos
2011;02000;050000;2300;131100;Dietas;7785;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Dietas
2011;02000;050000;2301;131100;Locomoción y gastos de viaje;66000;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Locomoción y gastos de viaje
2011;02000;050000;2330;131100;Gratificaciones a tribunales de oposición y otros;100;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Indemnización por trabajos realizados
2011;02000;050000;4809;131100;Indemnizaciones por responsabilidad patrimonial;100;05;Dir.General Modern.y Admón.Electrónica;13;Seguridad ciudadana e instituciones penitenciarias;02;Función pública;Transferencias corrientes a familias y otros particulares
